state,year,month,pcp
Pennsylvania,1957,8,4.9
Pennsylvania,1958,9,3.7
Pennsylvania,1958,10,2.5
Pennsylvania,1958,11,3
Pennsylvania,1958,12,4.1
Pennsylvania,1958,1,3.9
Pennsylvania,1958,2,4.2
Pennsylvania,1958,3,6.3
Pennsylvania,1958,4,4.2
Pennsylvania,1958,5,4.4
Pennsylvania,1958,6,2.3
Pennsylvania,1958,7,3.1
Pennsylvania,1958,8,1
Pennsylvania,1959,9,3.5
Pennsylvania,1959,10,2.5
Pennsylvania,1959,11,2.8
Pennsylvania,1959,12,4
Pennsylvania,1959,1,2.3
Pennsylvania,1959,2,3.6
Pennsylvania,1959,3,4.2
Pennsylvania,1959,4,4.2
Pennsylvania,1959,5,1.7
Pennsylvania,1959,6,6
Pennsylvania,1959,7,4
Pennsylvania,1959,8,3.4
Pennsylvania,1960,9,2.8
Pennsylvania,1960,10,3.6
Pennsylvania,1960,11,2
Pennsylvania,1960,12,2.6
Pennsylvania,1960,1,6.5
Pennsylvania,1960,2,3.9
Pennsylvania,1960,3,4.6
Pennsylvania,1960,4,3.2
Pennsylvania,1960,5,4.8
Pennsylvania,1960,6,1.5
Pennsylvania,1960,7,2
Pennsylvania,1960,8,1.7
Pennsylvania,1961,9,2.1
Pennsylvania,1961,10,3.5
Pennsylvania,1961,11,3.8
Pennsylvania,1961,12,5.5
Pennsylvania,1961,1,3.1
Pennsylvania,1961,2,4.1
Pennsylvania,1961,3,4.8
Pennsylvania,1961,4,3.7
Pennsylvania,1961,5,1.9
Pennsylvania,1961,6,2
Pennsylvania,1961,7,3.5
Pennsylvania,1961,8,2.5
Pennsylvania,1962,9,2.8
Pennsylvania,1962,10,3.5
Pennsylvania,1962,11,2.9
Pennsylvania,1962,12,3.8
Pennsylvania,1962,1,2.1
Pennsylvania,1962,2,3
Pennsylvania,1962,3,2.4
Pennsylvania,1962,4,3.2
Pennsylvania,1962,5,4.6
Pennsylvania,1962,6,3.4
Pennsylvania,1962,7,2.7
Pennsylvania,1962,8,2.6
Pennsylvania,1963,9,1.8
Pennsylvania,1963,10,1.8
Pennsylvania,1963,11,4
Pennsylvania,1963,12,1.8
Pennsylvania,1963,1,3
Pennsylvania,1963,2,2.9
Pennsylvania,1963,3,3.3
Pennsylvania,1963,4,2.6
Pennsylvania,1963,5,2.7
Pennsylvania,1963,6,0.2
Pennsylvania,1963,7,5.3
Pennsylvania,1963,8,2.1
Pennsylvania,1964,9,3.5
Pennsylvania,1964,10,2.5
Pennsylvania,1964,11,3.9
Pennsylvania,1964,12,5.6
Pennsylvania,1964,1,1.5
Pennsylvania,1964,2,3.5
Pennsylvania,1964,3,3.6
Pennsylvania,1964,4,3
Pennsylvania,1964,5,1.7
Pennsylvania,1964,6,1.3
Pennsylvania,1964,7,2.3
Pennsylvania,1964,8,3.7
Pennsylvania,1965,9,3.5
Pennsylvania,1965,10,2.6
Pennsylvania,1965,11,3.4
Pennsylvania,1965,12,2.3
Pennsylvania,1965,1,2.3
Pennsylvania,1965,2,2.1
Pennsylvania,1965,3,2.5
Pennsylvania,1965,4,4.2
Pennsylvania,1965,5,3.5
Pennsylvania,1965,6,3.5
Pennsylvania,1965,7,2.4
Pennsylvania,1965,8,1.2
Pennsylvania,1966,9,3.4
Pennsylvania,1966,10,3.1
Pennsylvania,1966,11,2.4
Pennsylvania,1966,12,3.3
Pennsylvania,1966,1,3.3
Pennsylvania,1966,2,1.2
Pennsylvania,1966,3,2.3
Pennsylvania,1966,4,2.9
Pennsylvania,1966,5,4.4
Pennsylvania,1966,6,2.1
Pennsylvania,1966,7,4.2
Pennsylvania,1966,8,2.5
Pennsylvania,1967,9,1.2
Pennsylvania,1967,10,1.9
Pennsylvania,1967,11,5.1
Pennsylvania,1967,12,3.2
Pennsylvania,1967,1,4.7
Pennsylvania,1967,2,2.4
Pennsylvania,1967,3,5.5
Pennsylvania,1967,4,5
Pennsylvania,1967,5,3.1
Pennsylvania,1967,6,3.4
Pennsylvania,1967,7,3
Pennsylvania,1967,8,3.2
Pennsylvania,1968,9,2.4
Pennsylvania,1968,10,0.6
Pennsylvania,1968,11,3.3
Pennsylvania,1968,12,2
Pennsylvania,1968,1,6.3
Pennsylvania,1968,2,4
Pennsylvania,1968,3,1.9
Pennsylvania,1968,4,3
Pennsylvania,1968,5,3.9
Pennsylvania,1968,6,2.9
Pennsylvania,1968,7,4.1
Pennsylvania,1968,8,3.1
Pennsylvania,1969,9,1.8
Pennsylvania,1969,10,1
Pennsylvania,1969,11,1.6
Pennsylvania,1969,12,3.5
Pennsylvania,1969,1,2.8
Pennsylvania,1969,2,4
Pennsylvania,1969,3,6.5
Pennsylvania,1969,4,3.2
Pennsylvania,1969,5,2.3
Pennsylvania,1969,6,2.2
Pennsylvania,1969,7,3.5
Pennsylvania,1969,8,5.1
Pennsylvania,1970,9,1.1
Pennsylvania,1970,10,2.6
Pennsylvania,1970,11,3.1
Pennsylvania,1970,12,4.1
Pennsylvania,1970,1,3.4
Pennsylvania,1970,2,4.3
Pennsylvania,1970,3,5.3
Pennsylvania,1970,4,3.8
Pennsylvania,1970,5,3.1
Pennsylvania,1970,6,4.5
Pennsylvania,1970,7,4.7
Pennsylvania,1970,8,3.3
Pennsylvania,1971,9,2.6
Pennsylvania,1971,10,4.6
Pennsylvania,1971,11,2.6
Pennsylvania,1971,12,1.3
Pennsylvania,1971,1,4
Pennsylvania,1971,2,2.7
Pennsylvania,1971,3,4.3
Pennsylvania,1971,4,4.5
Pennsylvania,1971,5,4.6
Pennsylvania,1971,6,2.5
Pennsylvania,1971,7,3.6
Pennsylvania,1971,8,3.1
Pennsylvania,1972,9,2.5
Pennsylvania,1972,10,4
Pennsylvania,1972,11,3.2
Pennsylvania,1972,12,4.1
Pennsylvania,1972,1,4.7
Pennsylvania,1972,2,11.2
Pennsylvania,1972,3,3.5
Pennsylvania,1972,4,2.2
Pennsylvania,1972,5,2.9
Pennsylvania,1972,6,2.7
Pennsylvania,1972,7,6.3
Pennsylvania,1972,8,4.8
Pennsylvania,1973,9,2.7
Pennsylvania,1973,10,2.4
Pennsylvania,1973,11,3
Pennsylvania,1973,12,5.2
Pennsylvania,1973,1,4.8
Pennsylvania,1973,2,4.9
Pennsylvania,1973,3,3.1
Pennsylvania,1973,4,3.6
Pennsylvania,1973,5,4.5
Pennsylvania,1973,6,3.4
Pennsylvania,1973,7,2.4
Pennsylvania,1973,8,5.2
Pennsylvania,1974,9,3.5
Pennsylvania,1974,10,1.7
Pennsylvania,1974,11,4.8
Pennsylvania,1974,12,3
Pennsylvania,1974,1,4.2
Pennsylvania,1974,2,4.8
Pennsylvania,1974,3,3.8
Pennsylvania,1974,4,4
Pennsylvania,1974,5,5.1
Pennsylvania,1974,6,1.3
Pennsylvania,1974,7,2.8
Pennsylvania,1974,8,4
Pennsylvania,1975,9,3.7
Pennsylvania,1975,10,3.6
Pennsylvania,1975,11,3.8
Pennsylvania,1975,12,2.5
Pennsylvania,1975,1,4.3
Pennsylvania,1975,2,5.9
Pennsylvania,1975,3,3.8
Pennsylvania,1975,4,4.9
Pennsylvania,1975,5,7.9
Pennsylvania,1975,6,3.5
Pennsylvania,1975,7,2.7
Pennsylvania,1975,8,3.1
Pennsylvania,1976,9,4
Pennsylvania,1976,10,2.4
Pennsylvania,1976,11,2.8
Pennsylvania,1976,12,2.3
Pennsylvania,1976,1,3.4
Pennsylvania,1976,2,4.7
Pennsylvania,1976,3,4.3
Pennsylvania,1976,4,3.4
Pennsylvania,1976,5,4.1
Pennsylvania,1976,6,6.9
Pennsylvania,1976,7,0.9
Pennsylvania,1976,8,2
Pennsylvania,1977,9,1.5
Pennsylvania,1977,10,1.6
Pennsylvania,1977,11,5.2
Pennsylvania,1977,12,4.1
Pennsylvania,1977,1,1.6
Pennsylvania,1977,2,4
Pennsylvania,1977,3,5.5
Pennsylvania,1977,4,4.3
Pennsylvania,1977,5,5.2
Pennsylvania,1977,6,4.1
Pennsylvania,1977,7,4.4
Pennsylvania,1977,8,4.5
Pennsylvania,1978,9,6.5
Pennsylvania,1978,10,1
Pennsylvania,1978,11,2.6
Pennsylvania,1978,12,2.2
Pennsylvania,1978,1,5.7
Pennsylvania,1978,2,3.9
Pennsylvania,1978,3,4
Pennsylvania,1978,4,4.7
Pennsylvania,1978,5,2.9
Pennsylvania,1978,6,3.2
Pennsylvania,1978,7,1.9
Pennsylvania,1978,8,4.1
Pennsylvania,1979,9,6.4
Pennsylvania,1979,10,3.2
Pennsylvania,1979,11,2.6
Pennsylvania,1979,12,3.6
Pennsylvania,1979,1,4.7
Pennsylvania,1979,2,2.4
Pennsylvania,1979,3,4.3
Pennsylvania,1979,4,4.7
Pennsylvania,1979,5,5.9
Pennsylvania,1979,6,4.3
Pennsylvania,1979,7,3.6
Pennsylvania,1979,8,2.1
Pennsylvania,1980,9,1.2
Pennsylvania,1980,10,1
Pennsylvania,1980,11,5
Pennsylvania,1980,12,4.4
Pennsylvania,1980,1,3.2
Pennsylvania,1980,2,4
Pennsylvania,1980,3,4.5
Pennsylvania,1980,4,3.5
Pennsylvania,1980,5,2.1
Pennsylvania,1980,6,3.3
Pennsylvania,1980,7,2.8
Pennsylvania,1980,8,1.3
Pennsylvania,1981,9,0.7
Pennsylvania,1981,10,5.2
Pennsylvania,1981,11,1.4
Pennsylvania,1981,12,4.5
Pennsylvania,1981,1,3.3
Pennsylvania,1981,2,5.7
Pennsylvania,1981,3,4.4
Pennsylvania,1981,4,2.2
Pennsylvania,1981,5,3.7
Pennsylvania,1981,6,4.4
Pennsylvania,1981,7,1.6
Pennsylvania,1981,8,2.6
Pennsylvania,1982,9,3.4
Pennsylvania,1982,10,2.6
Pennsylvania,1982,11,2.7
Pennsylvania,1982,12,2.9
Pennsylvania,1982,1,3.8
Pennsylvania,1982,2,6.2
Pennsylvania,1982,3,3.1
Pennsylvania,1982,4,2.8
Pennsylvania,1982,5,2.9
Pennsylvania,1982,6,1.2
Pennsylvania,1982,7,3.9
Pennsylvania,1982,8,2.2
Pennsylvania,1983,9,1.7
Pennsylvania,1983,10,2
Pennsylvania,1983,11,3.9
Pennsylvania,1983,12,6.4
Pennsylvania,1983,1,5.2
Pennsylvania,1983,2,4.9
Pennsylvania,1983,3,2.2
Pennsylvania,1983,4,3.1
Pennsylvania,1983,5,2.3
Pennsylvania,1983,6,4
Pennsylvania,1983,7,4.8
Pennsylvania,1983,8,5.5
Pennsylvania,1984,9,1.5
Pennsylvania,1984,10,3.8
Pennsylvania,1984,11,3.7
Pennsylvania,1984,12,4.2
Pennsylvania,1984,1,6.3
Pennsylvania,1984,2,4.8
Pennsylvania,1984,3,5.1
Pennsylvania,1984,4,4.9
Pennsylvania,1984,5,1.7
Pennsylvania,1984,6,2.8
Pennsylvania,1984,7,3.5
Pennsylvania,1984,8,3.2
Pennsylvania,1985,9,1.3
Pennsylvania,1985,10,2
Pennsylvania,1985,11,3.7
Pennsylvania,1985,12,1.6
Pennsylvania,1985,1,4.7
Pennsylvania,1985,2,3.5
Pennsylvania,1985,3,4.5
Pennsylvania,1985,4,3.8
Pennsylvania,1985,5,3.3
Pennsylvania,1985,6,2.3
Pennsylvania,1985,7,8.2
Pennsylvania,1985,8,2.1
Pennsylvania,1986,9,2.4
Pennsylvania,1986,10,3.6
Pennsylvania,1986,11,2.5
Pennsylvania,1986,12,3.4
Pennsylvania,1986,1,2.6
Pennsylvania,1986,2,4.7
Pennsylvania,1986,3,5.3
Pennsylvania,1986,4,3.6
Pennsylvania,1986,5,2.8
Pennsylvania,1986,6,3.3
Pennsylvania,1986,7,5
Pennsylvania,1986,8,3.5
Pennsylvania,1987,9,3
Pennsylvania,1987,10,0.7
Pennsylvania,1987,11,2.3
Pennsylvania,1987,12,4.4
Pennsylvania,1987,1,3.2
Pennsylvania,1987,2,4.1
Pennsylvania,1987,3,4.1
Pennsylvania,1987,4,4.6
Pennsylvania,1987,5,6.2
Pennsylvania,1987,6,2.5
Pennsylvania,1987,7,3
Pennsylvania,1987,8,2.2
Pennsylvania,1988,9,1.7
Pennsylvania,1988,10,2.9
Pennsylvania,1988,11,2.2
Pennsylvania,1988,12,2.5
Pennsylvania,1988,1,4.9
Pennsylvania,1988,2,1.3
Pennsylvania,1988,3,5
Pennsylvania,1988,4,3.9
Pennsylvania,1988,5,3.1
Pennsylvania,1988,6,2.4
Pennsylvania,1988,7,4
Pennsylvania,1988,8,1.5
Pennsylvania,1989,9,2
Pennsylvania,1989,10,2.4
Pennsylvania,1989,11,4
Pennsylvania,1989,12,1.7
Pennsylvania,1989,1,7.8
Pennsylvania,1989,2,7
Pennsylvania,1989,3,4.6
Pennsylvania,1989,4,2.2
Pennsylvania,1989,5,4.1
Pennsylvania,1989,6,3.8
Pennsylvania,1989,7,2.8
Pennsylvania,1989,8,1.2
Pennsylvania,1990,9,3.6
Pennsylvania,1990,10,2.8
Pennsylvania,1990,11,1.6
Pennsylvania,1990,12,3.1
Pennsylvania,1990,1,6
Pennsylvania,1990,2,3.1
Pennsylvania,1990,3,5.2
Pennsylvania,1990,4,5.2
Pennsylvania,1990,5,4.1
Pennsylvania,1990,6,5.8
Pennsylvania,1990,7,2.4
Pennsylvania,1990,8,6.3
Pennsylvania,1991,9,2.7
Pennsylvania,1991,10,1.7
Pennsylvania,1991,11,3.8
Pennsylvania,1991,12,3.1
Pennsylvania,1991,1,2.2
Pennsylvania,1991,2,1.5
Pennsylvania,1991,3,3.4
Pennsylvania,1991,4,3
Pennsylvania,1991,5,3
Pennsylvania,1991,6,1.9
Pennsylvania,1991,7,2.8
Pennsylvania,1991,8,3.6
Pennsylvania,1992,9,1.9
Pennsylvania,1992,10,1.8
Pennsylvania,1992,11,4
Pennsylvania,1992,12,2.7
Pennsylvania,1992,1,3.3
Pennsylvania,1992,2,2.3
Pennsylvania,1992,3,7.1
Pennsylvania,1992,4,3.5
Pennsylvania,1992,5,4.1
Pennsylvania,1992,6,2
Pennsylvania,1992,7,4.4
Pennsylvania,1992,8,3.8
Pennsylvania,1993,9,2.5
Pennsylvania,1993,10,2.2
Pennsylvania,1993,11,5.3
Pennsylvania,1993,12,6.5
Pennsylvania,1993,1,1.7
Pennsylvania,1993,2,3.6
Pennsylvania,1993,3,3.2
Pennsylvania,1993,4,3.1
Pennsylvania,1993,5,6
Pennsylvania,1993,6,3.1
Pennsylvania,1993,7,4.8
Pennsylvania,1993,8,3.1
Pennsylvania,1994,9,4.5
Pennsylvania,1994,10,2.8
Pennsylvania,1994,11,5.7
Pennsylvania,1994,12,3.7
Pennsylvania,1994,1,3.3
Pennsylvania,1994,2,4.8
Pennsylvania,1994,3,4.4
Pennsylvania,1994,4,7.1
Pennsylvania,1994,5,3.2
Pennsylvania,1994,6,1.1
Pennsylvania,1994,7,4.5
Pennsylvania,1994,8,2.6
Pennsylvania,1995,9,3.4
Pennsylvania,1995,10,1.9
Pennsylvania,1995,11,1.6
Pennsylvania,1995,12,2.5
Pennsylvania,1995,1,3.7
Pennsylvania,1995,2,3.7
Pennsylvania,1995,3,3.5
Pennsylvania,1995,4,1.6
Pennsylvania,1995,5,2.3
Pennsylvania,1995,6,6.4
Pennsylvania,1995,7,4.3
Pennsylvania,1995,8,2.2
Pennsylvania,1996,9,5.8
Pennsylvania,1996,10,2.4
Pennsylvania,1996,11,3.5
Pennsylvania,1996,12,4.4
Pennsylvania,1996,1,4.5
Pennsylvania,1996,2,5.5
Pennsylvania,1996,3,5.9
Pennsylvania,1996,4,2.9
Pennsylvania,1996,5,7.2
Pennsylvania,1996,6,4.7
Pennsylvania,1996,7,3.9
Pennsylvania,1996,8,5.1
Pennsylvania,1997,9,2.3
Pennsylvania,1997,10,2
Pennsylvania,1997,11,4.1
Pennsylvania,1997,12,1.8
Pennsylvania,1997,1,3.9
Pennsylvania,1997,2,3.4
Pennsylvania,1997,3,2.8
Pennsylvania,1997,4,4.6
Pennsylvania,1997,5,3.7
Pennsylvania,1997,6,1.5
Pennsylvania,1997,7,5.5
Pennsylvania,1997,8,2.6
Pennsylvania,1998,9,4.3
Pennsylvania,1998,10,3.6
Pennsylvania,1998,11,3.6
Pennsylvania,1998,12,5.6
Pennsylvania,1998,1,4.3
Pennsylvania,1998,2,5.1
Pennsylvania,1998,3,2.8
Pennsylvania,1998,4,2.9
Pennsylvania,1998,5,2.1
Pennsylvania,1998,6,3
Pennsylvania,1998,7,1.1
Pennsylvania,1998,8,1.4
Pennsylvania,1999,9,5.8
Pennsylvania,1999,10,1.9
Pennsylvania,1999,11,3.4
Pennsylvania,1999,12,3.9
Pennsylvania,1999,1,2.5
Pennsylvania,1999,2,2.3
Pennsylvania,1999,3,2.6
Pennsylvania,1999,4,3.6
Pennsylvania,1999,5,6.6
Pennsylvania,1999,6,2.2
Pennsylvania,1999,7,3.3
Pennsylvania,1999,8,2.4
Pennsylvania,2000,9,2.3
Pennsylvania,2000,10,2.8
Pennsylvania,2000,11,3.5
Pennsylvania,2000,12,4.4
Pennsylvania,2000,1,4.5
Pennsylvania,2000,2,5.3
Pennsylvania,2000,3,3.3
Pennsylvania,2000,4,3.6
Pennsylvania,2000,5,3.9
Pennsylvania,2000,6,2.3
Pennsylvania,2000,7,2.1
Pennsylvania,2000,8,2.9
Pennsylvania,2001,9,1.8
Pennsylvania,2001,10,1.5
Pennsylvania,2001,11,4
Pennsylvania,2001,12,2.7
Pennsylvania,2001,1,3
Pennsylvania,2001,2,4.1
Pennsylvania,2001,3,2.7
Pennsylvania,2001,4,3.3
Pennsylvania,2001,5,3.9
Pennsylvania,2001,6,2.1
Pennsylvania,2001,7,2
Pennsylvania,2001,8,2.6
Pennsylvania,2002,9,2.1
Pennsylvania,2002,10,1.4
Pennsylvania,2002,11,3.9
Pennsylvania,2002,12,3.9
Pennsylvania,2002,1,5.6
Pennsylvania,2002,2,4.8
Pennsylvania,2002,3,2.3
Pennsylvania,2002,4,2.6
Pennsylvania,2002,5,4.3
Pennsylvania,2002,6,5
Pennsylvania,2002,7,3.3
Pennsylvania,2002,8,3.8
Pennsylvania,2003,9,2.4
Pennsylvania,2003,10,3.5
Pennsylvania,2003,11,2.8
Pennsylvania,2003,12,2.6
Pennsylvania,2003,1,5
Pennsylvania,2003,2,6.1
Pennsylvania,2003,3,5.6
Pennsylvania,2003,4,5.5
Pennsylvania,2003,5,7.1
Pennsylvania,2003,6,4.1
Pennsylvania,2003,7,4.3
Pennsylvania,2003,8,4.1
Pennsylvania,2004,9,3.2
Pennsylvania,2004,10,2.2
Pennsylvania,2004,11,2.8
Pennsylvania,2004,12,4.8
Pennsylvania,2004,1,5.4
Pennsylvania,2004,2,4.4
Pennsylvania,2004,3,7.1
Pennsylvania,2004,4,5.2
Pennsylvania,2004,5,8.8
Pennsylvania,2004,6,2.6
Pennsylvania,2004,7,3.4
Pennsylvania,2004,8,3.4
Pennsylvania,2005,9,5.5
Pennsylvania,2005,10,2.3
Pennsylvania,2005,11,3.6
Pennsylvania,2005,12,3.8
Pennsylvania,2005,1,2
Pennsylvania,2005,2,2.7
Pennsylvania,2005,3,4.2
Pennsylvania,2005,4,3.5
Pennsylvania,2005,5,1.8
Pennsylvania,2005,6,6.5
Pennsylvania,2005,7,4.3
Pennsylvania,2005,8,2.4
Pennsylvania,2006,9,4.2
Pennsylvania,2006,10,1.7
Pennsylvania,2006,11,1.4
Pennsylvania,2006,12,3.4
Pennsylvania,2006,1,3.3
Pennsylvania,2006,2,7.6
Pennsylvania,2006,3,5
Pennsylvania,2006,4,3.9
Pennsylvania,2006,5,5
Pennsylvania,2006,6,5.3
Pennsylvania,2006,7,3.8
Pennsylvania,2006,8,2.3
Pennsylvania,2007,9,3.7
Pennsylvania,2007,10,2.2
Pennsylvania,2007,11,4
Pennsylvania,2007,12,4.3
Pennsylvania,2007,1,1.9
Pennsylvania,2007,2,3.7
Pennsylvania,2007,3,3.4
Pennsylvania,2007,4,5.7
Pennsylvania,2007,5,2
Pennsylvania,2007,6,3.8
Pennsylvania,2007,7,4
Pennsylvania,2007,8,4.9
Pennsylvania,2008,9,2
Pennsylvania,2008,10,5.2
Pennsylvania,2008,11,5.3
Pennsylvania,2008,12,3.1
Pennsylvania,2008,1,4.1
Pennsylvania,2008,2,4.1
Pennsylvania,2008,3,4.4
Pennsylvania,2008,4,2.6
Pennsylvania,2008,5,4.1
Pennsylvania,2008,6,2.7
Pennsylvania,2008,7,2.3
Pennsylvania,2008,8,5.5
Pennsylvania,2009,9,2.6
Pennsylvania,2009,10,1.3
Pennsylvania,2009,11,2.1
Pennsylvania,2009,12,3.2
Pennsylvania,2009,1,5
Pennsylvania,2009,2,4.9
Pennsylvania,2009,3,4.9
Pennsylvania,2009,4,4.9
Pennsylvania,2009,5,2.7
Pennsylvania,2009,6,4.7
Pennsylvania,2009,7,1.6
Pennsylvania,2009,8,4.3
Pennsylvania,2010,9,3
Pennsylvania,2010,10,2.6
Pennsylvania,2010,11,3.5
Pennsylvania,2010,12,2.3
Pennsylvania,2010,1,4
Pennsylvania,2010,2,3.6
Pennsylvania,2010,3,4.6
Pennsylvania,2010,4,3.1
Pennsylvania,2010,5,3.4
Pennsylvania,2010,6,5.1
Pennsylvania,2010,7,3.2
Pennsylvania,2010,8,3.4
Pennsylvania,2011,9,1.9
Pennsylvania,2011,10,3.7
Pennsylvania,2011,11,5.7
Pennsylvania,2011,12,8
Pennsylvania,2011,1,5.7
Pennsylvania,2011,2,3.1
Pennsylvania,2011,3,2.9
Pennsylvania,2011,4,6.8
Pennsylvania,2011,5,10.1
Pennsylvania,2011,6,4.9
Pennsylvania,2011,7,3.9
Pennsylvania,2011,8,3.7
Pennsylvania,2012,9,3.3
Pennsylvania,2012,10,1.5
Pennsylvania,2012,11,2.8
Pennsylvania,2012,12,2.1
Pennsylvania,2012,1,5.1
Pennsylvania,2012,2,3.3
Pennsylvania,2012,3,4.7
Pennsylvania,2012,4,3.5
Pennsylvania,2012,5,5.1
Pennsylvania,2012,6,5.5
Pennsylvania,2012,7,1
Pennsylvania,2012,8,5.2
Pennsylvania,2013,9,2.9
Pennsylvania,2013,10,1.9
Pennsylvania,2013,11,2.1
Pennsylvania,2013,12,3
Pennsylvania,2013,1,3.2
Pennsylvania,2013,2,6.1
Pennsylvania,2013,3,5
Pennsylvania,2013,4,3.8
Pennsylvania,2013,5,2.3
Pennsylvania,2013,6,3.6
Pennsylvania,2013,7,3.4
Pennsylvania,2013,8,3.9
Pennsylvania,2014,9,2.3
Pennsylvania,2014,10,3.2
Pennsylvania,2014,11,2.6
Pennsylvania,2014,12,3.8
Pennsylvania,2014,1,5.2
Pennsylvania,2014,2,5.3
Pennsylvania,2014,3,4.5
Pennsylvania,2014,4,4.2
Pennsylvania,2014,5,1.8
Pennsylvania,2014,6,3.7
Pennsylvania,2014,7,2.4
Pennsylvania,2014,8,2.9
Pennsylvania,2015,9,2.4
Pennsylvania,2015,10,1.5
Pennsylvania,2015,11,3.1
Pennsylvania,2015,12,3.8
Pennsylvania,2015,1,2.5
Pennsylvania,2015,2,8.3
Pennsylvania,2015,3,4.3
Pennsylvania,2015,4,2.5
Pennsylvania,2015,5,4.3
Pennsylvania,2015,6,3.7
Pennsylvania,2015,7,2
Pennsylvania,2015,8,4.1
Pennsylvania,2016,9,2.3
Pennsylvania,2016,10,3.9
Pennsylvania,2016,11,1.9
Pennsylvania,2016,12,2.6
Pennsylvania,2016,1,3.8
Pennsylvania,2016,2,3.3
Pennsylvania,2016,3,3.7
Pennsylvania,2016,4,4
Pennsylvania,2016,5,3.5
Pennsylvania,2016,6,4.3
Pennsylvania,2016,7,1.4
Pennsylvania,2016,8,3.6
Pennsylvania,2017,9,3.8
Pennsylvania,2017,10,2.2
Pennsylvania,2017,11,3.9
Pennsylvania,2017,12,4.3
Pennsylvania,2017,1,5.9
Pennsylvania,2017,2,4.6
Pennsylvania,2017,3,6.1
Pennsylvania,2017,4,3.8
Pennsylvania,2017,5,2
Pennsylvania,2017,6,5
Pennsylvania,2017,7,2.8
Pennsylvania,2017,8,1.7
Pennsylvania,2018,9,3.2
Pennsylvania,2018,10,5.4
Pennsylvania,2018,11,3
Pennsylvania,2018,12,4
Rhode Island,1950,1,3.5
Rhode Island,1950,2,3.8
Rhode Island,1950,3,3.5
Rhode Island,1950,4,3.1
Rhode Island,1950,5,3
Rhode Island,1950,6,2.4
Rhode Island,1950,7,1.7
Rhode Island,1950,8,4.5
Rhode Island,1950,9,1.7
Rhode Island,1950,10,2
Rhode Island,1950,11,5.9
Rhode Island,1950,12,3.8
Rhode Island,1951,1,3.8
Rhode Island,1951,2,3.8
Rhode Island,1951,3,4.7
Rhode Island,1951,4,3.2
Rhode Island,1951,5,4.2
Rhode Island,1951,6,2.2
Rhode Island,1951,7,1.8
Rhode Island,1951,8,3.4
Rhode Island,1951,9,2
Rhode Island,1951,10,3.2
Rhode Island,1951,11,7.7
Rhode Island,1951,12,4.8
Rhode Island,1952,1,4.6
Rhode Island,1952,2,3.5
Rhode Island,1952,3,4.4
Rhode Island,1952,4,3.8
Rhode Island,1952,5,3.6
Rhode Island,1952,6,3.1
Rhode Island,1952,7,0.7
Rhode Island,1952,8,8.5
Rhode Island,1952,9,1.9
Rhode Island,1952,10,1.4
Rhode Island,1952,11,2.2
Rhode Island,1952,12,3.7
Rhode Island,1953,1,5.9
Rhode Island,1953,2,4.3
Rhode Island,1953,3,8.8
Rhode Island,1953,4,5.9
Rhode Island,1953,5,3.8
Rhode Island,1953,6,0.9
Rhode Island,1953,7,4.4
Rhode Island,1953,8,3.5
Rhode Island,1953,9,2.4
Rhode Island,1953,10,4.9
Rhode Island,1953,11,6.1
Rhode Island,1953,12,5.3
Rhode Island,1954,1,2.8
Rhode Island,1954,2,2.7
Rhode Island,1954,3,3.7
Rhode Island,1954,4,5
Rhode Island,1954,5,5.4
Rhode Island,1954,6,2.1
Rhode Island,1954,7,2.7
Rhode Island,1954,8,8.1
Rhode Island,1954,9,8.1
Rhode Island,1954,10,2.5
Rhode Island,1954,11,5
Rhode Island,1954,12,5.9
Rhode Island,1955,1,0.7
Rhode Island,1955,2,4.4
Rhode Island,1955,3,4.2
Rhode Island,1955,4,3.2
Rhode Island,1955,5,1.5
Rhode Island,1955,6,3.1
Rhode Island,1955,7,3
Rhode Island,1955,8,11.9
Rhode Island,1955,9,3.9
Rhode Island,1955,10,7.7
Rhode Island,1955,11,5.1
Rhode Island,1955,12,0.8
Rhode Island,1956,1,4.7
Rhode Island,1956,2,4.3
Rhode Island,1956,3,5.8
Rhode Island,1956,4,3.2
Rhode Island,1956,5,2
Rhode Island,1956,6,2.1
Rhode Island,1956,7,4.9
Rhode Island,1956,8,1.4
Rhode Island,1956,9,3.4
Rhode Island,1956,10,2.9
Rhode Island,1956,11,3.9
Rhode Island,1956,12,5
Rhode Island,1957,1,2.3
Rhode Island,1957,2,1.6
Rhode Island,1957,3,3.1
Rhode Island,1957,4,4.2
Rhode Island,1957,5,1.7
Rhode Island,1957,6,0.8
Rhode Island,1957,7,1.5
Rhode Island,1957,8,2.8
Rhode Island,1957,9,1.2
Rhode Island,1957,10,2.6
Rhode Island,1957,11,4.4
Rhode Island,1957,12,6
Rhode Island,1958,1,7.4
Rhode Island,1958,2,3.3
Rhode Island,1958,3,3.9
Rhode Island,1958,4,7.2
Rhode Island,1958,5,4.2
Rhode Island,1958,6,2.4
Rhode Island,1958,7,4.8
Rhode Island,1958,8,5.5
Rhode Island,1958,9,5
Rhode Island,1958,10,3.4
Rhode Island,1958,11,3.1
Rhode Island,1958,12,1.6
Rhode Island,1959,1,2.3
Rhode Island,1959,2,3.2
Rhode Island,1959,3,5.8
Rhode Island,1959,4,3.9
Rhode Island,1959,5,1.7
Rhode Island,1959,6,5.7
